Time,Current Risk Score,Sliding Window Risk Score,Current Risk Color,Sliding Window Risk Color
1368,0.0,0.214,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
1369,0.0,0.214,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
1370,0.0,0.214,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
1371,0.0,0.214,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
1372,0.0,0.214,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4235294117647059, 0.7128950403690888, 0.0, 1.0)"
1373,0.04000000000000001,0.15,"(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
1374,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1375,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1376,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1377,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1378,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1379,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1380,0.24,0.15933333333333333,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1381,0.0,0.025333333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.047058823529411764, 0.5253979238754325, 0.0, 1.0)"
1382,0.5,0.025333333333333333,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.047058823529411764, 0.5253979238754325, 0.0, 1.0)"
1383,0.15,0.041999999999999996,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)"
1384,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1385,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1386,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1387,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1388,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1389,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1390,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1391,0.0,0.06699999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1392,0.27,0.06699999999999999,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1393,0.0,0.13,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1394,0.0,0.13,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1395,0.0,0.13,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1396,0.0,0.13,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1397,0.0,0.13,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1398,0.0,0.13,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1399,0.27,0.13,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1400,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1401,0.12,0.14800000000000002,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1402,0.0,0.17600000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3529411764705882, 0.6777393310265283, 0.0, 1.0)"
1403,0.0,0.17600000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3529411764705882, 0.6777393310265283, 0.0, 1.0)"
1404,0.0,0.16666666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
1405,0.0,0.16666666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
1406,0.0,0.16666666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
1407,0.0,0.16666666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
1408,0.09,0.16666666666666666,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
1409,0.0,0.19366666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.38431372549019605, 0.6933640907343329, 0.0, 1.0)"
1410,0.0,0.19366666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.38431372549019605, 0.6933640907343329, 0.0, 1.0)"
1411,0.0,0.17766666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3529411764705882, 0.6777393310265283, 0.0, 1.0)"
1412,0.0,0.17766666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3529411764705882, 0.6777393310265283, 0.0, 1.0)"
1413,0.0,0.161,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1414,0.0,0.136,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1415,0.0,0.136,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1416,0.0,0.136,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1417,0.18,0.136,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1418,0.0,0.16,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1419,0.0,0.16,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1420,0.0,0.16,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1421,0.0,0.16,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1422,0.1,0.16,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1423,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1424,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1425,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1426,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1427,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1428,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1429,0.0,0.10700000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1430,0.09,0.089,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.17254901960784313, 0.5878969627066513, 0.0, 1.0)"
1431,0.0,0.09799999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1432,0.0,0.07,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1433,0.1,0.07,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1434,0.0,0.1,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1435,0.0,0.1,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1436,0.0,0.1,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1437,0.0,0.1,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1438,0.0,0.1,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1439,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1440,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1441,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1442,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1443,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1444,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1445,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1446,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1447,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
1448,0.0,0.049,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.09411764705882353, 0.5488350634371395, 0.0, 1.0)"
1449,0.12,0.049,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.09411764705882353, 0.5488350634371395, 0.0, 1.0)"
1450,0.0,0.077,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.14901960784313725, 0.5761783929257978, 0.0, 1.0)"
1451,0.0,0.077,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.14901960784313725, 0.5761783929257978, 0.0, 1.0)"
1452,0.0,0.077,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.14901960784313725, 0.5761783929257978, 0.0, 1.0)"
1453,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1454,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1455,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1456,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1457,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1458,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1459,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1460,0.0,0.067,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.13333333333333333, 0.5683660130718954, 0.0, 1.0)"
1461,0.0,0.057999999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.10980392156862745, 0.5566474432910419, 0.0, 1.0)"
1462,0.0,0.057999999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.10980392156862745, 0.5566474432910419, 0.0, 1.0)"
1463,0.0,0.057999999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.10980392156862745, 0.5566474432910419, 0.0, 1.0)"
1464,0.5,0.028,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.054901960784313725, 0.5293041138023837, 0.0, 1.0)"
1465,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1466,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1467,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1468,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1469,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1470,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1471,0.0,0.16133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1472,0.21,0.16133333333333333,"(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1473,0.0,0.21033333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1474,0.0,0.21033333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1475,0.0,0.21033333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1476,0.0,0.21033333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1477,0.0,0.21033333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1478,0.0,0.21033333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1479,0.5,0.21033333333333332,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1480,0.0,0.249,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
1481,0.0,0.249,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
1482,0.0,0.249,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
1483,0.5,0.249,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
1484,0.0,0.31566666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6274509803921569, 0.8144559784698193, 0.0, 1.0)"
1485,0.0,0.31566666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6274509803921569, 0.8144559784698193, 0.0, 1.0)"
1486,0.0,0.31566666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6274509803921569, 0.8144559784698193, 0.0, 1.0)"
1487,0.5,0.31566666666666665,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.6274509803921569, 0.8144559784698193, 0.0, 1.0)"
1488,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1489,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1490,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1491,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1492,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1493,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1494,0.0,0.4823333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.9647058823529412, 0.9824221453287197, 0.0, 1.0)"
1495,0.0,0.349,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6980392156862745, 0.8496116878123798, 0.0, 1.0)"
1496,0.0,0.349,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6980392156862745, 0.8496116878123798, 0.0, 1.0)"
1497,0.1,0.349,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.6980392156862745, 0.8496116878123798, 0.0, 1.0)"
1498,0.0,0.3723333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7450980392156863, 0.8730488273740868, 0.0, 1.0)"
1499,0.0,0.3723333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7450980392156863, 0.8730488273740868, 0.0, 1.0)"
1500,0.0,0.3723333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7450980392156863, 0.8730488273740868, 0.0, 1.0)"
1501,0.0,0.3723333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7450980392156863, 0.8730488273740868, 0.0, 1.0)"
1502,0.0,0.3723333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7450980392156863, 0.8730488273740868, 0.0, 1.0)"
1503,0.0,0.3233333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1504,0.15,0.3233333333333333,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1505,0.0,0.3583333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
1506,0.0,0.3583333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
1507,0.0,0.3583333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
1508,0.0,0.3583333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
1509,0.0,0.3583333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
1510,0.0,0.29166666666666663,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
1511,0.27,0.29166666666666663,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
1512,0.0,0.3456666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6901960784313725, 0.8457054978854286, 0.0, 1.0)"
1513,0.0,0.3456666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6901960784313725, 0.8457054978854286, 0.0, 1.0)"
1514,0.0,0.279,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5568627450980392, 0.7793002691272588, 0.0, 1.0)"
1515,0.0,0.279,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5568627450980392, 0.7793002691272588, 0.0, 1.0)"
1516,0.0,0.279,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5568627450980392, 0.7793002691272588, 0.0, 1.0)"
1517,0.16000000000000003,0.279,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.5568627450980392, 0.7793002691272588, 0.0, 1.0)"
1518,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1519,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1520,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1521,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1522,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1523,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1524,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1525,0.0,0.16033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1526,0.09,0.16033333333333333,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.32156862745098036, 0.6621145713187235, 0.0, 1.0)"
1527,0.0,0.17833333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3529411764705882, 0.6777393310265283, 0.0, 1.0)"
1528,0.0,0.155,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
1529,0.0,0.155,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
1530,0.0,0.155,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
1531,0.0,0.155,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
1532,0.0,0.155,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
1533,0.12,0.155,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
1534,0.0,0.183,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1535,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1536,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1537,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1538,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1539,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1540,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1541,0.0,0.14800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2901960784313725, 0.6464898116109189, 0.0, 1.0)"
1542,0.0,0.094,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1543,0.0,0.094,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1544,0.0,0.094,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1545,0.0,0.094,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1546,0.0,0.094,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1547,0.15,0.094,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1548,0.0,0.08099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1549,0.0,0.08099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1550,0.0,0.08099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1551,0.0,0.08099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1552,0.0,0.08099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1553,0.0,0.08099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1554,0.15,0.08099999999999999,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1555,0.0,0.11099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
1556,0.0,0.11099999999999999,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
